doc_id,text,platform
6815,full manananggal work resumes oriental mindoro amid controversy anomalous bonz dolor manila philippines oriental mindoro governor humerlito bonz dolor raised alarm billion peso province calling overpriced substandard cases ghost made revelations probe monday dolor cited billion implemented sunwest sto niño pinamalayan collapsed barely year construction sunwest business conglomerate based albay founded bicol representative zaldy among top contractors cornered marcos administration dolor ordered day suspension citing lack consultation provincial government navotas representative toby tiangco linked billion worth budget insertions oriental mindoro dolor criticized poor construction quality noting metals used smaller pinky finger added structures hollow filled sand based detailed engineering design sheet pile measure meters barangay tagumpay naujan dolor piles driven ground three meters long avoid scrutiny dolor contractors carried questionable work night presented photo taken barangay tagumpay naujan proof previously made explainer scheme contractors dolor pointed missing incomplete province p189 million sitio dike barangay apitong naujan supposedly handled elite general contractor development corporation firm linked controversial contractors curlee sarah discaya nowhere found another worth p50 million barangay buong lipa gloria contracted discayas timothy construction supposed span meters delivered meters issue blew dolor construction began calling mananangal mananangal mythical winged creature separates upper body lower half night discayas linked least nine construction firms recently disqualified participating government biddings dolor alleged corruption behind claiming told mimaropa director gerald pacanan contractors needed set aside higher ups parking fee another cuts governor accused contractors engaging illegal quarrying theft minerals failing pay quarry taxes dolor stressed province already sound mitigation master plan completed local foreign experts endorsed estimated cost p12 billion oriental mindoro received p30 billion worth nearly thrice estimated cost province mitigation plan p17 billion budget insertions however province received p30 billion worth almost three times cost master plan p17 billion came budget insertions master plan followed dolor would addressed oriental mindoro flooding problem instead lamented built designs looked boulevards citing san isidro bongabong mulawin naujan make,rappler
6811,full file photo shows esidents vehicles wade waters along ramon magsaysay blvd mapa araneta ave sta mesa manila heavy rains brought southwest monsoon enhanced typhoon carina gaemi lisa marie david reuters long running problem philippines given spotlight following president ferdinand marcos actions launch website detailing thousands government initiative opened questions transparency efficiency accountability funds spent long staple government infrastructure programs filipinos endure cycle devastation every rainy season page reports analyses explainers attempt make sense efforts country include explainers processes deep dives contractors response local governments communities reach investigative information share area discover using maps linked send report findings floodcontrolph chat room anyway painfully visible work actually look list spot community contractors scam learned one modus unscrupulous contractors scam much government spending government spends billions pesos taxpayers money year management programs despite ballooning budget flooding problem remains unsolved funds taun taon tayong handa ulan baha saan kanino napupunta pondo taumbayan gaano kalaki ginagastos gobyerno proyektong pangkontrol baha gumagastos gobyerno bilyon bilyong piso kada taon management nalulutas problema baha map areas got many provinces tagged prone anyway map metro manila map shows locations launched prone areas metro manila map visayas map shows locations launched visayas map mindanao map shows locations launched mindanao experts find cebu colonial past present woes maps cebu past show progression urban expansion gradual disappearance vital waterways wetlands served natural water catchment areas cebu officials seek probe cebu based builders one contractors president ferdinand marcos list secured billion contracts negros occidental marcos listed top contractor flooded twenty three undertaken legacy construction corporation bacolod negros occidental inundated result days enhanced monsoon rain map transparency dost chief detail map form see think transparency norm says science secretary renato solidum less damage agri sector effective department agriculture spokesman arnel mesa says sector suffers average metric tons palay production losses every year due heavy rain flooding jodesz gavilan make,rappler
6813,full amid controversy ghost links lawmakers previously held construction firms netizens cast spotlight kids country top contractors showcasing expensive lifestyles online came multiple social media accounts began reuploading videos filipino content creators shared day life vlogs expensive trips foreign countries shopping sprees families president ferdinand marcos ordered wednesday lifestyle check government officials especially coming department works highways one particular content creator stood social media claudine daughter christopher founder tone construction development corporation one top contractors malacañang identified firms cornered every country note documents securities exchange commission show christopher incorporator tone construction development corporation since divested shares company niece bicol representative zaldy founder sunwest incorporated another one top contractors malacañang list claudine sister angelica natasha former congresswoman barangay health wellness bhw party list representative netizens slammed lavish lifestyle could seen vlogs social media accounts thursday deleted content visited multiple countries europe attended fendi fashion show paris france account deactivated posted videos subscribers ran instagram account called clauds style detailed outfits corresponding brands price tags account wore fendi versace multicolor silk jacket cost p170 fendi show kumukulo dugo gigil buong outfit million plus worth account olivarianne ree wrote social media blood boiling one entire outfit already worth million plus lifestyle nung claudine anak nung contractor kumukulo dugo gigil buong outfit million plus worth sobrang shameless feed filled posts lavish lifestyle kids corrupt officials generational wealth nakaw yaman kumakayod araw araw minsa nahihiya magpost travel nabili baka mayabang dating host bianca gonzalez wrote social media feed filled posts lavish lifestyle kids corrupt officials without generational wealth stolen riches work daily sometimes ashamed post travel photos things bought possibility called arrogant feed filled posts lavish lifestyle kids corrupt officials generational wealth nakaw yaman kumakayod araw araw minsa nahihiya magpost travel nabili baka mayabang dating deleted vlog shared experience riding private plane union family boyfriend lemuel lubiano lubiano brother centerways construction development incorporated president lawrence lubiano president chiz escudero biggest campaign donor elections centerways top malacañang list contractors manila times dated stated lawrence son walter lubiano former district engineer hailing sorsogon city lubiano seen multiple vlogs international trips even curated photoshoots shares custody mini bichon bought based dog social media account bought pretty bubble boutique metro manila pet shop website priced mini bichons p380 another content creator received criticism controversial lifestyle jammy cruz cruz known lifestyle food content daughter sto cristo construction trading incorporation owner noel cruz company headquartered bataan managed secure contracts accumulative estimated cost billion data department works highway office president vlog cruz shared gifted luxury car father preview reel cruz shared favorite designer items included chanel small boy handbag worth approximately p382 based chanel website similar cruz social media accounts deactivated following massive criticism online isn first time children influential individuals lambasted online expensive tastes jeane napoles younger daughter janet lim napoles caught flak blogs showcasing love high end fashion trips countries paris tokyo young napoles sons daughters contractors accused using taxpayers money luxurious lifestyle katanggap tanggap hayagang pagpapakita lubos lubos yaman mismong pamumuhay marangya halal opisyales lingkod bayan kanilang pamilya goodgovph policy advocacy director john coby cabuhat told friday open display extreme wealth luxurious lifestyle elected officials supposed servants families unacceptable policy advocacy director citing republic act code conduct ethical standards officials employees officials expected lead modest lives referring children whose family members contractors politicians officials employees families shall lead modest lives appropriate positions income shall indulge extravagant ostentatious display wealth form section read cabuhat called end behavior wealthy powerful seek accountability pamarisan karangyaan kanilang pinapakita mula bawat pawis paghihirap taumbayan nararapat deserve pilipino cabuhat concluded emulate luxury showing comes every sweat struggle filipinos deserve sons daughters begin erasure online footprint filipinos country still bear brunt failed anomalous result homes lost livelihoods affected know say rains pours make,rappler
6800,full presscon independent commission infrastructure chairperson andres reyes holds banner saying world needs love press conference james patrick cruz manila philippines independent commission infrastructure recommended filing criminal administrative complaints individuals involved p95 million barangay bambang bocaue bulacan joint venture topnotch catalyst builders incorporated beam team developer specialist incorporated appears several officials grossly negligent remiss performance respective duties ensure properly implemented government funds lawfully prudently disbursed chairperson andres reyes thursday report submitted office ombudsman commission investigation following former department works highways officials bulacan 1st district engineering office allan payawal represents topnotch beam named recommendation recommended complaints alleged violation republic act anti graft corrupt practices act malversation funds falsification alleged violation presidential decree government procurement reform act recommended filing administrative complaints former secretary manuel bonoan former undersecretaries roberto bernardo cathy cabral potential violations code conduct ethical standards officials employees citing report commission audit structure constructed location specified approved bid plans bocaue found topnotch allgedly conspired officials facilitate release payment non existent topnotch sixth list top contractors country secured around recommended filing complaint topnotch ghost plaridel bulacan last make,rappler
6807,full members independent commission infrastructure justice andres bernal reyes chairperson rogelio babes singson member rossana fajardo member took oath office court appeals justice pedro corales presidential communications offi manila philippines commission audit fraud audit office coa fao friday submitted fifth batch reports anomaly bulacan independent commission infrastructure reports covered four construction barriers serve protection three towns bulacan four funded department works highways bulacan first district engineering office tagged coa ghost first report included p96 million riverbank protection structure barangay san roque baliuag bulacan contracted konstract corporation coa proceeded inspect site identified found existing structure already several defects cracks worse existing structure different altogether coa inspected original approved location found structure attributable different well audit team among found liable second third syms construction trading supposed build p92 million structure barangay manatal pandi p74 million riverbank protection structure along balagtas river barangay san juan balagtas coa payments contractor given notices disallowance due numerous violations bulacan first deo representatives pinpointed different site coa explanation provided location changed pinpointed location coa saw unfinished structure exposed steel bars formworks sheet piles coa noted absence workers equipment location inspection report relation pandi found liable alcantara hernandez galang ramos engineer lemuel ephraim roque engineer jolo mari tayao sally santos syms construction trading balagtas coa original location structure site pointed auditors found existing structure failed meet specifications due unsuitable materials used coa discovered based database tagged yet full payment already made contractor auditors named liable alcantara hernandez galang ramos ontingco buendia engineer michelle cruz syms santos meanwhile fourth contracted amethyst horizon builders gen contractor development corporation p96 million involves construction riverbank protection structure along balagtas river supposedly located barangay dalig balagtas however identified location documents different site bulacan first deo led auditing team coa inspection seen approved location bulacan first deo another location pinpointed location coa found structure match approved plan offered justification location changed audit team held liable anomalous alcantara hernandez galang ontingco ramos mendoza cruz engineer jasmine jean gonzaga rochelle campos amethyst horizon builders gen contractor development corp based count coa fao already turned nine fraud audit reports office ombudsman coa initiated fraud audit president ferdinand marcos ordered performance review amid corruption allegations make,rappler
6821,full danger pulangi river slowly eats away riverbank pagalungan maguindanao del sur eroding soil beneath national highway threatening collapse xii cotabato city philippines vital stretch highway maguindanao del sur brink crumbling pulangi river collapse could sever one key arteries bangsamoro autonomous region muslim mindanao barmm river swollen unruly shifting course chewed dangerously close cotabato davao highway barangay layog pagalungan town sliver earth stands road encroaching current authorities reduced traffic single lane created crippling congestion route carries lifeblood trade travel across region local officials sounded alarm bells pleas come time trust programs badly shaken across country scandals padded contracts ghost hollowed confidence casting doubt whether urgent fixes maguindanao del sur arrive river takes highway section scandals explain towns pagalungan section national highway several heavy rainfalls away swept pulangi river starved funds decades situation alarming need immediate action maguindanao del sur representative esmael toto mangudadatu site inspection saturday former pagalungan mayor councilor salik mamasabulod pulangi river flowing mountains bukidnon cotabato altered course recent years displacing families submerging farmlands floodwaters gnawing national highway embankment threatening cut critical cotabato davao mamasabulod noted pagalungan last received funding years ago estimated least meters embankment must reinforced protect road nearby bridge least p200 million needed immediately stabilize riverbank barmm chief minister abdulraof macacua inspected site ordered region ministers respond swiftly bangsamoro organic law national highways remain department works highways barmm ministry works handles provincial local erosion left residents anxious heavy rain threatens accelerate damage families lost homes farms traders rely cotabato davao corridor threat immediate local officials called works secretary manuel bonoan use emergency funds repairs prevent likely collapse approximately meter section highway mangudadatu happens highway spared destruction commuters traveling davao city cotabato vice versa longer face delays warned loss road section would wide ranging economic consequences disrupting commerce raising transport costs across central southern mindanao bangsamoro region transportation trade ministries echoed concerns dangers ahead house works highways mangudadatu pressed officials described unequal allocation funds needs needs places asked pointing region xii received p196 billion allocations barmm received p92 billion block grant community relying stopgap measures firms volunteering equipment resources install sheet piles eroded bank prevent collapse rely mangudadatu last state nation address sona president ferdinand marcos publicly rebuked behind alleged corruption country short calling betrayals trust leave communities defenseless disasters marcos remarks triggered string exposés tied overpriced substandard lawmakers department works highways officials favored contractors revelations set investigations uncovered padded budgets questionable contracts existed paper billions pesos meant levees drainage systems riverbank protections siphoned leaving prone provinces little collapsed dikes unpaved embankments make,rappler
2991,targetin china kurakot gobyernong polpol,youtube
220,halatang script,youtube
3287,bantog rang nagbungkag naa diay standard ayos,youtube
5690,tulfo mema,youtube
1568,nanjan biko kalaban pulitika,youtube
250,protektahan iniimbistigahan baka sangkot hinaharang,youtube
1461,dati diba hanggang kasalanan bayan binoto bobon kita corrupt payagan tumakbo nanakaw magnakaw parin ulit ulitin parin yng bumoto utak,youtube
233,nakakasakit ulo opinion pinaka ugat hin magkasundo dami pang kailangan gawin dumating bagyong tibno uwan andyn padin aaway away papapatalo manok sayang oras araw daming naghihirapap natatapos maibalik pera bayan nakakaiyak nakakaawa pilipino,youtube
1524,pagmahirap kulong agad pagmay katungkulan dami pang kuwento palipas ilang buwan tabla nayan,youtube
4544,publico,youtube
1132,mahihirap basura pera kurakoot senador tawag pera basura hindii pinagpapaguran ninanakaw pera basura basura pinagpapaguran pulutin mahihirap nahiging pera,youtube
6551,onanomalous,youtube
5961,lastog marcolita,youtube
3981,sen marcoleta sakalam,youtube
6347,ngaun natatakot kaligtasan pamilya noong nagwawaldas milyones casino naiisip ngaun nahingi security ora pamilya ngpasasa pera taumbayan galing,youtube
4347,sinungaking contractor discaya sangkot senador pro isinasangjot senador pra lihis totoong managot yun buwayang speaker martin romualdes zaldy,youtube
6336,alcantara bago salita tummolong imbestigastion usap salasay nayan ginawa basahin nlang alcantara rinig pangalan marcos romualdes zaldy ayaw ipatawag zaldy imbestigahan takot baka kumanta idiin tinatakutan papansin nasi alcantara utal utal salita gusto idugtong pansin lacson sinabihan nlang kon salaysay yon babasahin kita deretso deretso salita,youtube
4589,galing atong divert krimeng kinahaharap iba koneksyon matataas opisyales kalimutan missing sabungeros issue,youtube
4852,mali bigay agad bigay tagal panahon nagkkaidad kmi plang pinagaaralan,youtube
4980,binoto diba angkatiwalian kalagayan,youtube
2925,loyalista bangag bangag,youtube
1523,sangkot basta mey ibidensya ikulong husgahan bail higit due process ikulong kurakot magnanakaw hayop panahon magbayad ibalik bawiin perang ninakaw panahon,youtube
1447,matagot mang salita yun pang nakaw matakot lokohan kurakot ren kang tako dio pinaksin pamilya nakaw kapal,youtube
2591,evil free billions lesser evil one persecuted,youtube
4390,nkakainis name dropping ulo ahas lumalabas minsan discaya vakit takot,youtube
475,pbbm yun mastermind pababayaan,youtube
5627,mendoza guy anywhere yaya dub happens wife arjo somewhat connected discaya actually bulacan well asking connections bizarre,youtube
3674,binulgar kunwari hamon ibalik pera kundi sangkot presidente pakulong agad basta ibalik pera lilipat kamayng iba martin marcos zaldy hontivirus contructor nagkasala parusahan agad ibinuking marcos hinayaang makatakas,youtube
4727,pumunta malakanyang duon tumira pera ginagastos duon,youtube
4832,marcoleters let true misis konektado discaya,youtube
6637,nasaan statement discaya kasama sina speaker camara alcantara bida susunod bida hahahaha nakakawala tiwala pang maging usapan katiwatiwala sorry,youtube
6712,nakita napanood marcoleta rally last sunday pinipilit parin ayaw bayan abogado rational decision making poor senador pilipinas discaya,youtube
4179,cge gawa paraan ipangtangol kawatan,youtube
3284,ikulong,youtube
681,tama practice make things perfect tanong gagawin maulit sabihing amendahan kasalukuyang batas gumawa bagong batas panibagong pork barrel ganon tinatawag rizal park maraming pilipino kasaysayang naganap duon gayahin pangalanan siyang buwaya park pinangalanan buwaya park magaganap duon,youtube
712,sabwatan marcos,youtube
4063,bigla natawa martilyo sen marcoleta,youtube
